lw	uf
9.7457655	0.05092
9.7457655	0.05094
9.7457655	0.05096
9.7458288	0.05098
9.7458288	0.051
9.7458288	0.05102
9.7458921	0.05104
9.7458921	0.05106
9.7458921	0.05108
9.7459554	0.0511
9.7459554	0.05112
9.7459554	0.05114
9.7460188	0.05116
9.7460188	0.05118
9.7460188	0.0512
9.7460821	0.05122
9.7460821	0.05124
9.7460821	0.05126
9.7461454	0.05128
9.7461454	0.0513
9.7461454	0.05132
9.7462087	0.05134
9.7462087	0.05136
9.7462087	0.05138
9.7462721	0.0514
9.7462721	0.05142
9.7462721	0.05144
9.7463354	0.05146
9.7463354	0.05148
9.7463354	0.0515
9.7463987	0.05152
9.7463987	0.05154
9.7464620	0.05156
9.7464620	0.05158
9.7464620	0.0516
9.7465254	0.05162
9.7465254	0.05164
#VALUE!	0.05166
#VALUE!	0.05168
#VALUE!	0.0517
9.7466520	0.05172
9.7466520	0.05174
9.7467154	0.05176
9.7467154	0.05178
9.7467154	0.0518
9.7467787	0.05182
9.7467787	0.05184
9.7468420	0.05186
9.7468420	0.05188
9.7469054	0.0519
9.7469054	0.05192
9.7469054	0.05194
9.7469687	0.05196
9.7469687	0.05198
9.7470320	0.052
9.7470320	0.05202
9.7470954	0.05204
9.7470954	0.05206
9.7471587	0.05208
9.7471587	0.0521
9.7472220	0.05212
9.7472220	0.05214
9.7472854	0.05216
9.7472854	0.05218
9.7473487	0.0522
9.7473487	0.05222
9.7474121	0.05224
9.7474121	0.05226
9.7474754	0.05228
9.7474754	0.0523
9.7475387	0.05232
9.7475387	0.05234
9.7476021	0.05236
9.7476021	0.05238
9.7476654	0.0524
9.7476654	0.05242
9.7477288	0.05244
9.7477288	0.05246
9.7477921	0.05248
9.7477921	0.0525
9.7478555	0.05252
9.7479188	0.05254
9.7479188	0.05256
9.7479822	0.05258
9.7479822	0.0526
9.7480455	0.05262
9.7480455	0.05264
9.7481089	0.05266
9.7481722	0.05268
9.7481722	0.0527
9.7482356	0.05272
9.7482356	0.05274
9.7482989	0.05276
9.7483623	0.05278
9.7483623	0.0528
9.7484256	0.05282
9.7484890	0.05284
9.7484890	0.05286
9.7485523	0.05288
9.7485523	0.0529
9.7486157	0.05292
9.7486791	0.05294
9.7486791	0.05296
9.7487424	0.05298
9.7488058	0.053
9.7488058	0.05302
9.7488691	0.05304
9.7489325	0.05306
9.7489325	0.05308
9.7489959	0.0531
9.7490592	0.05312
9.7491226	0.05314
9.7491226	0.05316
9.7491859	0.05318
9.7492493	0.0532
9.7492493	0.05322
9.7493127	0.05324
9.7493760	0.05326
9.7494394	0.05328
9.7494394	0.0533
9.7495028	0.05332
9.7495661	0.05334
9.7496295	0.05336
9.7496295	0.05338
9.7496929	0.0534
9.7497563	0.05342
9.7498196	0.05344
9.7498830	0.05346
9.7498830	0.05348
9.7499464	0.0535
9.7500098	0.05352
9.7500731	0.05354
9.7501365	0.05356
9.7501365	0.05358
9.7501999	0.0536
9.7502633	0.05362
9.7503266	0.05364
9.7503900	0.05366
9.7504534	0.05368
9.7505168	0.0537
9.7505168	0.05372
9.7505802	0.05374
9.7506435	0.05376
9.7507069	0.05378
9.7507703	0.0538
9.7508337	0.05382
9.7508971	0.05384
9.7509605	0.05386
9.7510239	0.05388
9.7510872	0.0539
9.7511506	0.05392
9.7512140	0.05394
9.7512140	0.05396
9.7512774	0.05398
9.7513408	0.054
9.7514042	0.05402
9.7514676	0.05404
9.7515310	0.05406
9.7515944	0.05408
9.7516578	0.0541
9.7517212	0.05412
9.7517846	0.05414
9.7518480	0.05416
9.7519114	0.05418
9.7519748	0.0542
9.7520382	0.05422
9.7521650	0.05424
9.7522284	0.05426
9.7522918	0.05428
9.7523552	0.0543
9.7524186	0.05432
9.7524820	0.05434
9.7525454	0.05436
9.7526088	0.05438
9.7526722	0.0544
9.7527356	0.05442
9.7527991	0.05444
#VALUE!	0.05446
9.7529893	0.05448
9.7530527	0.0545
9.7531161	0.05452
9.7531795	0.05454
9.7532430	0.05456
9.7533698	0.05458
9.7534332	0.0546
9.7534966	0.05462
9.7535600	0.05464
9.7536235	0.05466
9.7537503	0.05468
9.7538137	0.0547
9.7538772	0.05472
9.7539406	0.05474
9.7540674	0.05476
9.7541309	0.05478
9.7541943	0.0548
9.7542577	0.05482
9.7543846	0.05484
9.7544480	0.05486
9.7545115	0.05488
9.7546383	0.0549
9.7547018	0.05492
9.7547652	0.05494
9.7548921	0.05496
9.7549555	0.05498
9.7550190	0.055
9.7551458	0.05502
9.7552093	0.05504
9.7552727	0.05506
9.7553996	0.05508
9.7554631	0.0551
9.7555900	0.05512
9.7556534	0.05514
9.7557169	0.05516
9.7558438	0.05518
9.7559072	0.0552
9.7560341	0.05522
9.7560976	0.05524
9.7562245	0.05526
9.7562879	0.05528
9.7564148	0.0553
9.7564783	0.05532
9.7566052	0.05534
9.7566687	0.05536
9.7567956	0.05538
9.7568591	0.0554
9.7569860	0.05542
9.7571129	0.05544
9.7571764	0.05546
9.7573033	0.05548
9.7573668	0.0555
9.7574938	0.05552
9.7576207	0.05554
9.7576842	0.05556
9.7578111	0.05558
9.7578746	0.0556
9.7580016	0.05562
9.7581285	0.05564
9.7582555	0.05566
9.7583190	0.05568
9.7584459	0.0557
9.7585729	0.05572
9.7586364	0.05574
9.7587634	0.05576
9.7588903	0.05578
9.7590173	0.0558
9.7590808	0.05582
9.7592078	0.05584
9.7593348	0.05586
9.7594618	0.05588
9.7595888	0.0559
9.7596523	0.05592
9.7597793	0.05594
9.7599063	0.05596
9.7600333	0.05598
9.7601603	0.056
9.7602873	0.05602
9.7604144	0.05604
9.7605414	0.05606
9.7606684	0.05608
9.7607319	0.0561
9.7608590	0.05612
9.7609860	0.05614
9.7611130	0.05616
9.7612401	0.05618
9.7613671	0.0562
9.7614942	0.05622
9.7616212	0.05624
9.7617483	0.05626
9.7618753	0.05628
9.7620659	0.0563
9.7621930	0.05632
9.7623200	0.05634
9.7624471	0.05636
9.7625742	0.05638
9.7627013	0.0564
9.7628284	0.05642
9.7629554	0.05644
9.7630825	0.05646
9.7632732	0.05648
9.7634003	0.0565
9.7635274	0.05652
9.7636545	0.05654
9.7637816	0.05656
9.7639722	0.05658
9.7640994	0.0566
9.7642265	0.05662
9.7644172	0.05664
9.7645443	0.05666
9.7646714	0.05668
9.7647986	0.0567
9.7649893	0.05672
9.7651164	0.05674
9.7653071	0.05676
9.7654343	0.05678
9.7655614	0.0568
9.7657522	0.05682
9.7658793	0.05684
9.7660701	0.05686
9.7661972	0.05688
9.7663880	0.0569
9.7665152	0.05692
9.7666424	0.05694
9.7668331	0.05696
9.7670239	0.05698
9.7671511	0.057
9.7673419	0.05702
9.7674691	0.05704
9.7676599	0.05706
9.7677871	0.05708
9.7679780	0.0571
9.7681688	0.05712
9.7682960	0.05714
9.7684869	0.05716
9.7686777	0.05718
9.7688049	0.0572
9.7689958	0.05722
9.7691867	0.05724
9.7693776	0.05726
9.7695048	0.05728
9.7696957	0.0573
9.7698866	0.05732
9.7700775	0.05734
9.7702684	0.05736
9.7703957	0.05738
9.7705866	0.0574
9.7707776	0.05742
9.7709685	0.05744
9.7711594	0.05746
9.7713504	0.05748
9.7715414	0.0575
9.7717323	0.05752
9.7719233	0.05754
9.7721143	0.05756
9.7723053	0.05758
9.7724963	0.0576
9.7726873	0.05762
9.7728783	0.05764
9.7730693	0.05766
9.7732604	0.05768
9.7734514	0.0577
9.7736424	0.05772
9.7738335	0.05774
9.7740882	0.05776
9.7742793	0.05778
9.7744704	0.0578
9.7746615	0.05782
9.7748526	0.05784
9.7751074	0.05786
9.7752985	0.05788
9.7754896	0.0579
9.7756807	0.05792
9.7759356	0.05794
9.7761267	0.05796
9.7763816	0.05798
9.7765727	0.058
9.7767639	0.05802
9.7770188	0.05804
9.7772100	0.05806
9.7774649	0.05808
9.7776561	0.0581
9.7779110	0.05812
9.7781023	0.05814
#VALUE!	0.05816
9.7785485	0.05818
9.7788035	0.0582
9.7789947	0.05822
9.7792497	0.05824
9.7795048	0.05826
9.7796960	0.05828
9.7799511	0.0583
9.7802062	0.05832
9.7803975	0.05834
9.7806526	0.05836
9.7809077	0.05838
9.7811628	0.0584
9.7813541	0.05842
9.7816093	0.05844
9.7818644	0.05846
9.7821196	0.05848
9.7823748	0.0585
9.7826300	0.05852
9.7828852	0.05854
9.7831404	0.05856
9.7833956	0.05858
9.7836509	0.0586
9.7839061	0.05862
9.7841614	0.05864
9.7844167	0.05866
9.7846720	0.05868
9.7849273	0.0587
9.7851826	0.05872
9.7854380	0.05874
9.7856933	0.05876
9.7859487	0.05878
9.7862679	0.0588
9.7865233	0.05882
9.7867787	0.05884
9.7870341	0.05886
9.7873534	0.05888
9.7876089	0.0589
9.7878644	0.05892
9.7881837	0.05894
9.7884392	0.05896
9.7886947	0.05898
9.7890141	0.059
9.7892697	0.05902
9.7895891	0.05904
9.7898447	0.05906
9.7901641	0.05908
9.7904197	0.0591
9.7907393	0.05912
9.7909949	0.05914
9.7913145	0.05916
9.7916340	0.05918
9.7918897	0.0592
9.7922093	0.05922
9.7925290	0.05924
9.7927847	0.05926
9.7931043	0.05928
9.7934240	0.0593
9.7937438	0.05932
9.7940635	0.05934
9.7943832	0.05936
9.7946391	0.05938
9.7949589	0.0594
9.7952787	0.05942
9.7955985	0.05944
9.7959184	0.05946
9.7962382	0.05948
9.7965581	0.0595
9.7968781	0.05952
9.7971980	0.05954
#VALUE!	0.05956
9.7979019	0.05958
9.7982219	0.0596
9.7985420	0.05962
9.7988620	0.05964
9.7991821	0.05966
9.7995662	0.05968
9.7998863	0.0597
9.8002065	0.05972
9.8005906	0.05974
9.8009108	0.05976
9.8012310	0.05978
9.8016153	0.0598
9.8019356	0.05982
9.8023199	0.05984
9.8026402	0.05986
9.8030246	0.05988
9.8033449	0.0599
9.8037293	0.05992
9.8041138	0.05994
9.8044342	0.05996
9.8048187	0.05998
9.8052033	0.06
9.8055238	0.06002
9.8059084	0.06004
9.8062930	0.06006
9.8066777	0.06008
9.8070624	0.0601
9.8073830	0.06012
9.8077678	0.06014
9.8081525	0.06016
9.8085374	0.06018
9.8089222	0.0602
9.8093071	0.06022
9.8096920	0.06024
9.8100769	0.06026
9.8104619	0.06028
9.8109110	0.0603
9.8112961	0.06032
9.8116811	0.06034
9.8120662	0.06036
9.8124513	0.06038
9.8129007	0.0604
9.8132859	0.06042
9.8136711	0.06044
9.8141206	0.06046
9.8145058	0.06048
9.8148912	0.0605
9.8153407	0.06052
9.8157261	0.06054
9.8161757	0.06056
9.8165612	0.06058
9.8170109	0.0606
9.8174607	0.06062
9.8178462	0.06064
9.8182961	0.06066
9.8187459	0.06068
9.8191316	0.0607
9.8195816	0.06072
9.8200316	0.06074
9.8204816	0.06076
9.8209317	0.06078
9.8213818	0.0608
9.8218320	0.06082
9.8222822	0.06084
9.8227324	0.06086
#VALUE!	0.06088
9.8236330	0.0609
9.8240834	0.06092
9.8245338	0.06094
9.8249843	0.06096
9.8254348	0.06098
9.8258853	0.061
9.8264003	0.06102
9.8268509	0.06104
9.8273016	0.06106
9.8278167	0.06108
9.8282674	0.0611
9.8287826	0.06112
9.8292335	0.06114
9.8297488	0.06116
9.8301997	0.06118
9.8307151	0.0612
9.8311661	0.06122
9.8316816	0.06124
9.8321972	0.06126
9.8326483	0.06128
9.8331640	0.0613
9.8336797	0.06132
9.8341955	0.06134
9.8346468	0.06136
9.8351627	0.06138
9.8356786	0.0614
9.8361946	0.06142
9.8367106	0.06144
9.8372267	0.06146
9.8377428	0.06148
9.8382590	0.0615
9.8388398	0.06152
9.8393561	0.06154
9.8398725	0.06156
9.8403889	0.06158
9.8409054	0.0616
9.8414865	0.06162
9.8420030	0.06164
#VALUE!	0.06166
9.8431010	0.06168
9.8436177	0.0617
9.8441991	0.06172
9.8447160	0.06174
9.8452976	0.06176
9.8458792	0.06178
9.8463962	0.0618
9.8469780	0.06182
9.8475598	0.06184
9.8480770	0.06186
9.8486589	0.06188
9.8492410	0.0619
9.8498230	0.06192
9.8504052	0.06194
9.8509874	0.06196
9.8515697	0.06198
9.8521520	0.062
9.8527345	0.06202
9.8533170	0.06204
9.8538995	0.06206
9.8544821	0.06208
9.8551296	0.0621
9.8557124	0.06212
9.8562952	0.06214
9.8569429	0.06216
9.8575259	0.06218
9.8581737	0.0622
9.8587569	0.06222
9.8594049	0.06224
9.8599882	0.06226
9.8606363	0.06228
9.8612198	0.0623
9.8618681	0.06232
9.8625165	0.06234
9.8631002	0.06236
9.8637488	0.06238
9.8643974	0.0624
9.8650462	0.06242
9.8656950	0.06244
9.8663439	0.06246
9.8669929	0.06248
9.8676420	0.0625
9.8682912	0.06252
9.8689405	0.06254
9.8695898	0.06256
9.8703042	0.06258
9.8709537	0.0626
9.8716033	0.06262
9.8723180	0.06264
9.8729678	0.06266
9.8736177	0.06268
9.8743327	0.0627
9.8749827	0.06272
9.8756979	0.06274
9.8764132	0.06276
9.8770635	0.06278
9.8777789	0.0628
9.8784945	0.06282
9.8792102	0.06284
9.8798609	0.06286
9.8805768	0.06288
9.8812927	0.0629
9.8820088	0.06292
9.8827250	0.06294
9.8834413	0.06296
9.8841577	0.06298
9.8849393	0.063
9.8856559	0.06302
9.8863726	0.06304
9.8870894	0.06306
9.8878715	0.06308
9.8885886	0.0631
9.8893057	0.06312
9.8900882	0.06314
9.8908055	0.06316
9.8915882	0.06318
9.8923710	0.0632
9.8930887	0.06322
9.8938717	0.06324
9.8946549	0.06326
9.8953729	0.06328
9.8961563	0.0633
9.8969399	0.06332
9.8977235	0.06334
9.8985073	0.06336
9.8992912	0.06338
9.9000752	0.0634
9.9008594	0.06342
9.9017090	0.06344
9.9024934	0.06346
9.9032780	0.06348
9.9040626	0.0635
9.9049128	0.06352
9.9056978	0.06354
9.9065482	0.06356
9.9073334	0.06358
9.9081842	0.0636
9.9089696	0.06362
9.9098206	0.06364
9.9106718	0.06366
9.9115231	0.06368
9.9123091	0.0637
9.9131607	0.06372
9.9140125	0.06374
9.9148644	0.06376
9.9157164	0.06378
9.9165686	0.0638
9.9174209	0.06382
9.9182734	0.06384
9.9191917	0.06386
9.9200444	0.06388
9.9208974	0.0639
9.9218161	0.06392
9.9226693	0.06394
9.9235884	0.06396
9.9244419	0.06398
9.9253613	0.064
9.9262151	0.06402
9.9271348	0.06404
9.9280547	0.06406
9.9289090	0.06408
9.9298292	0.0641
9.9307496	0.06412
9.9316701	0.06414
9.9325908	0.06416
9.9335117	0.06418
9.9344327	0.0642
9.9353540	0.06422
9.9363412	0.06424
9.9372627	0.06426
9.9381845	0.06428
9.9391723	0.0643
9.9400944	0.06432
9.9410166	0.06434
9.9420050	0.06436
9.9429935	0.06438
9.9439163	0.0644
9.9449052	0.06442
9.9458943	0.06444
9.9468177	0.06446
9.9478072	0.06448
9.9487969	0.0645
9.9497867	0.06452
9.9507768	0.06454
9.9517671	0.06456
9.9527576	0.06458
9.9538143	0.0646
9.9548052	0.06462
9.9557963	0.06464
9.9567875	0.06466
9.9578451	0.06468
9.9588368	0.0647
9.9598948	0.06472
9.9608869	0.06474
9.9619454	0.06476
9.9630040	0.06478
9.9640629	0.0648
9.9650559	0.06482
9.9661152	0.06484
9.9671748	0.06486
9.9682346	0.06488
9.9692946	0.0649
9.9703548	0.06492
9.9714153	0.06494
9.9725423	0.06496
9.9736032	0.06498
9.9746644	0.065
9.9757921	0.06502
9.9768537	0.06504
9.9779155	0.06506
9.9790440	0.06508
9.9801727	0.0651
9.9812353	0.06512
9.9823645	0.06514
9.9834940	0.06516
9.9846237	0.06518
9.9857537	0.0652
9.9868839	0.06522
9.9880144	0.06524
9.9891451	0.06526
9.9902761	0.06528
9.9914074	0.0653
9.9925389	0.06532
9.9937373	0.06534
9.9948693	0.06536
9.9960682	0.06538
9.9972008	0.0654
9.9984003	0.06542
9.9995334	0.06544
10.0007334	0.06546
10.0019337	0.06548
10.0031343	0.0655
10.0042685	0.06552
10.0054697	0.06554
#VALUE!	0.06556
10.0078729	0.06558
10.0091417	0.0656
10.0103440	0.06562
10.0115467	0.06564
10.0127496	0.06566
10.0140196	0.06568
10.0152231	0.0657
10.0164938	0.06572
10.0176979	0.06574
10.0189692	0.06576
10.0201740	0.06578
10.0214459	0.0658
10.0227182	0.06582
10.0239908	0.06584
10.0252637	0.06586
10.0265369	0.06588
10.0278105	0.0659
10.0290843	0.06592
10.0303586	0.06594
10.0317002	0.06596
10.0329750	0.06598
10.0342502	0.066
10.0355929	0.06602
10.0368688	0.06604
10.0382121	0.06606
10.0394887	0.06608
10.0408327	0.0661
10.0421771	0.06612
10.0435219	0.06614
10.0448671	0.06616
10.0462126	0.06618
10.0475584	0.0662
10.0489047	0.06622
10.0502513	0.06624
10.0515982	0.06626
10.0530129	0.06628
10.0543606	0.0663
10.0557086	0.06632
10.0571245	0.06634
10.0584733	0.06636
10.0598899	0.06638
10.0613069	0.0664
10.0627243	0.06642
10.0640746	0.06644
10.0654928	0.06646
10.0669114	0.06648
10.0683304	0.0665
10.0697498	0.06652
10.0712372	0.06654
10.0726574	0.06656
10.0740781	0.06658
10.0755668	0.0666
10.0769882	0.06662
10.0784100	0.06664
10.0799000	0.06666
10.0813904	0.06668
10.0828135	0.0667
10.0843048	0.06672
10.0857965	0.06674
10.0872887	0.06676
10.0887813	0.06678
10.0902743	0.0668
10.0917678	0.06682
10.0932617	0.06684
10.0948240	0.06686
10.0963189	0.06688
10.0978142	0.0669
10.0993779	0.06692
10.1008741	0.06694
10.1024387	0.06696
10.1040039	0.06698
10.1055695	0.067
10.1070675	0.06702
10.1086341	0.06704
10.1102012	0.06706
10.1117688	0.06708
10.1133368	0.0671
10.1149735	0.06712
10.1165426	0.06714
10.1181121	0.06716
10.1197504	0.06718
10.1213209	0.0672
10.1229602	0.06722
10.1245317	0.06724
10.1261721	0.06726
10.1278130	0.06728
10.1294544	0.0673
10.1310280	0.06732
10.1326704	0.06734
10.1343134	0.06736
10.1360255	0.06738
10.1376696	0.0674
10.1393142	0.06742
10.1409593	0.06744
10.1426736	0.06746
10.1443199	0.06748
10.1460353	0.0675
10.1476826	0.06752
10.1493992	0.06754
10.1511163	0.06756
10.1528340	0.06758
10.1545523	0.0676
10.1562712	0.06762
10.1579906	0.06764
10.1597107	0.06766
10.1614313	0.06768
10.1631525	0.0677
10.1649431	0.06772
10.1666655	0.06774
10.1684574	0.06776
10.1701810	0.06778
10.1719742	0.0678
10.1737680	0.06782
10.1755624	0.06784
10.1773574	0.06786
10.1790840	0.06788
10.1809494	0.0679
10.1827464	0.06792
10.1845439	0.06794
10.1863422	0.06796
10.1881410	0.06798
10.1900097	0.068
10.1918099	0.06802
10.1936799	0.06804
10.1955507	0.06806
10.1973528	0.06808
10.1992249	0.0681
10.2010976	0.06812
10.2029711	0.06814
10.2048453	0.06816
10.2067201	0.06818
10.2085956	0.0682
10.2105414	0.06822
10.2124183	0.06824
10.2142959	0.06826
10.2162438	0.06828
10.2181229	0.0683
10.2200722	0.06832
10.2220223	0.06834
10.2239732	0.06836
10.2258551	0.06838
10.2278074	0.0684
10.2297604	0.06842
10.2317840	0.06844
10.2337386	0.06846
10.2356939	0.06848
10.2376500	0.0685
10.2396767	0.06852
10.2416343	0.06854
10.2436626	0.06856
10.2456217	0.06858
10.2476516	0.0686
10.2496823	0.06862
10.2517137	0.06864
10.2537460	0.06866
10.2557791	0.06868
10.2578130	0.0687
10.2598477	0.06872
10.2619535	0.06874
10.2639898	0.06876
10.2660270	0.06878
10.2681352	0.0688
10.2702444	0.06882
10.2722840	0.06884
10.2743948	0.06886
10.2765065	0.06888
10.2786191	0.0689
10.2807325	0.06892
10.2828468	0.06894
10.2849620	0.06896
10.2870781	0.06898
10.2892656	0.069
10.2913834	0.06902
10.2935727	0.06904
10.2956923	0.06906
10.2978834	0.06908
10.3000048	0.0691
#VALUE!	0.06912
10.3043917	0.06914
10.3065866	0.06916
10.3087824	0.06918
10.3109791	0.0692
10.3132477	0.06922
10.3154463	0.06924
10.3176459	0.06926
10.3199174	0.06928
10.3221189	0.0693
10.3243924	0.06932
10.3266669	0.06934
10.3288713	0.06936
10.3311477	0.06938
10.3334252	0.0694
10.3357037	0.06942
10.3379831	0.06944
10.3403349	0.06946
10.3426164	0.06948
10.3448989	0.0695
10.3472538	0.06952
10.3495384	0.06954
10.3518954	0.06956
10.3541821	0.06958
10.3565412	0.0696
10.3589014	0.06962
10.3612627	0.06964
10.3636251	0.06966
10.3659885	0.06968
10.3683530	0.0697
10.3707903	0.06972
10.3731570	0.06974
10.3755248	0.06976
10.3779655	0.06978
10.3803355	0.0698
10.3827784	0.06982
10.3852225	0.06984
10.3876678	0.06986
10.3901142	0.06988
10.3925617	0.0699
#VALUE!	0.06992
10.3974602	0.06994
10.3999113	0.06996
10.4024356	0.06998
10.4048889	0.07
10.4074156	0.07002
10.4098713	0.07004
10.4124005	0.07006
10.4149308	0.07008
10.4173901	0.0701
10.4199229	0.07012
10.4224569	0.07014
10.4250646	0.07016
10.4276012	0.07018
10.4301389	0.0702
10.4326779	0.07022
10.4352908	0.07024
10.4378323	0.07026
10.4404477	0.07028
10.4430644	0.0703
10.4456097	0.07032
10.4482290	0.07034
10.4508497	0.07036
10.4534716	0.07038
10.4560949	0.0704
10.4587924	0.07042
10.4614183	0.07044
10.4640455	0.07046
10.4667471	0.07048
10.4693771	0.0705
10.4720814	0.07052
10.4747872	0.07054
10.4774212	0.07056
10.4801297	0.07058
10.4828396	0.0706
10.4855509	0.07062
10.4883370	0.07064
10.4910511	0.07066
10.4937667	0.07068
10.4964837	0.0707
10.4992755	0.07072
10.5020689	0.07074
10.5047902	0.07076
10.5075865	0.07078
10.5103843	0.0708
10.5131835	0.07082
10.5159843	0.07084
10.5187866	0.07086
10.5215903	0.07088
10.5243955	0.0709
10.5272762	0.07092
10.5300845	0.07094
10.5328942	0.07096
10.5357795	0.07098
10.5386664	0.071
10.5415548	0.07102
10.5443707	0.07104
10.5472623	0.07106
10.5501554	0.07108
10.5531244	0.0711
10.5560208	0.07112
10.5589188	0.07114
10.5618183	0.07116
10.5647939	0.07118
10.5676967	0.0712
10.5706755	0.07122
10.5736561	0.07124
10.5766383	0.07126
10.5795476	0.07128
10.5825332	0.0713
10.5855951	0.07132
10.5885841	0.07134
10.5915748	0.07136
10.5945671	0.07138
10.5976360	0.0714
10.6006318	0.07142
10.6037042	0.07144
10.6067034	0.07146
10.6097794	0.07148
10.6128571	0.0715
10.6159366	0.07152
10.6190180	0.07154
10.6221011	0.07156
10.6251859	0.07158
10.6283479	0.0716
10.6314364	0.07162
10.6345268	0.07164
10.6376943	0.07166
10.6408638	0.07168
10.6439596	0.0717
10.6471327	0.07172
10.6503078	0.07174
10.6534848	0.07176
10.6566636	0.07178
10.6598444	0.0718
10.6630270	0.07182
10.6662874	0.07184
10.6694739	0.07186
10.6727383	0.07188
10.6759286	0.0719
10.6791969	0.07192
10.6824672	0.07194
10.6856634	0.07196
10.6889377	0.07198
10.6922139	0.072
10.6954922	0.07202
10.6988488	0.07204
10.7021312	0.07206
10.7054155	0.07208
10.7087783	0.0721
10.7120668	0.07212
10.7154338	0.07214
10.7188029	0.07216
10.7220975	0.07218
10.7254708	0.0722
10.7288463	0.07222
10.7322239	0.07224
10.7356036	0.07226
10.7390623	0.07228
10.7424463	0.0723
10.7458324	0.07232
10.7492977	0.07234
10.7527653	0.07236
10.7561579	0.07238
10.7596299	0.0724
10.7631041	0.07242
10.7665805	0.07244
10.7700592	0.07246
10.7735402	0.07248
10.7770234	0.0725
10.7805088	0.07252
10.7840741	0.07254
10.7875641	0.07256
10.7911340	0.07258
10.7946286	0.0726
10.7982032	0.07262
10.8017801	0.07264
10.8053595	0.07266
10.8089412	0.07268
10.8125252	0.0727
10.8161117	0.07272
10.8197005	0.07274
10.8232917	0.07276
10.8269635	0.07278
10.8305595	0.0728
10.8342362	0.07282
10.8378371	0.07284
10.8415187	0.07286
10.8452028	0.07288
10.8488894	0.0729
10.8525786	0.07292
10.8562702	0.07294
10.8599644	0.07296
10.8636611	0.07298
10.8674390	0.073
10.8711407	0.07302
10.8749239	0.07304
10.8786307	0.07306
10.8824191	0.07308
10.8862101	0.0731
10.8900037	0.07312
10.8938000	0.07314
10.8975989	0.07316
10.9014005	0.07318
10.9052047	0.0732
10.9090116	0.07322
10.9129005	0.07324
10.9167128	0.07326
10.9206072	0.07328
10.9244248	0.0733
10.9283248	0.07332
10.9322275	0.07334
10.9361330	0.07336
10.9400413	0.07338
10.9439524	0.0734
10.9478663	0.07342
10.9517830	0.07344
10.9557024	0.07346
10.9597048	0.07348
10.9636300	0.0735
10.9676382	0.07352
10.9715690	0.07354
10.9755830	0.07356
10.9795999	0.07358
10.9836198	0.0736
10.9876426	0.07362
10.9916683	0.07364
10.9956970	0.07366
10.9997287	0.07368
11.0038440	0.0737
11.0078816	0.07372
11.0120031	0.07374
11.0160467	0.07376
11.0201743	0.07378
11.0243049	0.0738
11.0284387	0.07382
11.0325755	0.07384
11.0367155	0.07386
11.0408585	0.07388
11.0450047	0.0739
11.0491540	0.07392
11.0533064	0.07394
11.0575435	0.07396
11.0617022	0.07398
11.0659457	0.074
11.0701924	0.07402
11.0743606	0.07404
11.0786138	0.07406
11.0828703	0.07408
11.0871301	0.0741
11.0913931	0.07412
11.0956594	0.07414
11.1000111	0.07416
11.1042840	0.07418
11.1085603	0.0742
11.1129221	0.07422
11.1172874	0.07424
11.1215736	0.07426
11.1259457	0.07428
11.1303212	0.0743
11.1347002	0.07432
11.1390826	0.07434
11.1434684	0.07436
11.1478578	0.07438
11.1522505	0.0744
11.1567297	0.07442
11.1611295	0.07444
11.1656159	0.07446
11.1700226	0.07448
11.1745161	0.0745
11.1790133	0.07452
11.1834306	0.07454
11.1879349	0.07456
11.1924429	0.07458
11.1969544	0.0746
11.2015533	0.07462
11.2060722	0.07464
11.2105948	0.07466
11.2152048	0.07468
11.2197348	0.0747
11.2243524	0.07472
11.2288897	0.07474
11.2335148	0.07476
11.2381438	0.07478
11.2427765	0.0748
11.2474131	0.07482
11.2520535	0.07484
11.2566977	0.07486
11.2613458	0.07488
11.2659977	0.0749
11.2707382	0.07492
11.2753978	0.07494
11.2801462	0.07496
11.2848137	0.07498
11.2895699	0.075
11.2943302	0.07502
11.2990946	0.07504
11.3038629	0.07506
11.3086353	0.07508
11.3134117	0.0751
11.3181921	0.07512
11.3229766	0.07514
11.3277651	0.07516
11.3326433	0.07518
11.3374400	0.0752
11.3423265	0.07522
11.3471314	0.07524
11.3520263	0.07526
11.3569255	0.07528
11.3618288	0.0753
11.3667364	0.07532
11.3716482	0.07534
11.3765643	0.07536
11.3814846	0.07538
11.3864092	0.0754
11.3914245	0.07542
11.3963577	0.07544
11.4013818	0.07546
11.4063237	0.07548
11.4113566	0.0755
11.4163939	0.07552
11.4213488	0.07554
11.4263950	0.07556
11.4314456	0.07558
11.4365007	0.0756
11.4415603	0.07562
11.4467117	0.07564
11.4517804	0.07566
11.4568535	0.07568
11.4620187	0.0757
11.4671009	0.07572
11.4722753	0.07574
11.4773666	0.07576
11.4825504	0.07578
11.4877388	0.0758
11.4929318	0.07582
11.4981296	0.07584
11.5033321	0.07586
11.5085393	0.07588
11.5137513	0.0759
11.5189679	0.07592
11.5241893	0.07594
11.5295040	0.07596
11.5347349	0.07598
11.5400594	0.076
11.5453888	0.07602
11.5506341	0.07604
11.5559733	0.07606
11.5613174	0.07608
11.5666664	0.0761
11.5720204	0.07612
11.5773793	0.07614
11.5827433	0.07616
11.5881121	0.07618
11.5934860	0.0762
11.5989545	0.07622
11.6043385	0.07624
11.6098173	0.07626
11.6152113	0.07628
11.6207003	0.0763
11.6261946	0.07632
11.6316038	0.07634
11.6371084	0.07636
