0.134063	5.74013	1.4344
0.134468	5.74306	1.4345
0.134874	5.74599	1.4346
0.135283	5.74893	1.4347
0.135693	5.75188	1.4348
0.136105	5.75484	1.4349
0.136519	5.7578	1.435
0.136935	5.76078	1.4351
0.137353	5.76377	1.4352
0.137773	5.76676	1.4353
0.138195	5.76976	1.4354
0.138619	5.77278	1.4355
0.139044	5.7758	1.4356
0.139472	5.77883	1.4357
0.139902	5.78187	1.4358
0.140333	5.78492	1.4359
0.140767	5.78798	1.436
0.141202	5.79105	1.4361
0.14164	5.79413	1.4362
0.14208	5.79722	1.4363
0.142522	5.80032	1.4364
0.142966	5.80343	1.4365
0.143412	5.80655	1.4366
0.14386	5.80968	1.4367
0.14431	5.81282	1.4368
0.144762	5.81596	1.4369
0.145217	5.81912	1.437
0.145673	5.82229	1.4371
0.146132	5.82547	1.4372
0.146593	5.82866	1.4373
0.147056	5.83186	1.4374
0.147521	5.83508	1.4375
0.147989	5.8383	1.4376
0.148459	5.84153	1.4377
0.148931	5.84477	1.4378
0.149405	5.84803	1.4379
0.149882	5.85129	1.438
0.15036	5.85457	1.4381
0.150842	5.85786	1.4382
0.151325	5.86115	1.4383
0.151811	5.86446	1.4384
0.152299	5.86778	1.4385
0.15279	5.87112	1.4386
0.153283	5.87446	1.4387
0.153778	5.87782	1.4388
0.154276	5.88118	1.4389
0.154776	5.88456	1.439
0.155279	5.88795	1.4391
0.155784	5.89135	1.4392
0.156291	5.89477	1.4393
0.156801	5.89819	1.4394
0.157314	5.90163	1.4395
0.157829	5.90508	1.4396
0.158346	5.90854	1.4397
0.158867	5.91202	1.4398
0.159389	5.9155	1.4399
0.159915	5.919	1.44
0.160443	5.92252	1.4401
0.160973	5.92604	1.4402
0.161507	5.92958	1.4403
0.162043	5.93313	1.4404
0.162581	5.93669	1.4405
0.163122	5.94027	1.4406
0.163666	5.94386	1.4407
0.164213	5.94746	1.4408
0.164763	5.95108	1.4409
0.165315	5.9547	1.441
0.16587	5.95835	1.4411
0.166428	5.962	1.4412
0.166988	5.96567	1.4413
0.167552	5.96936	1.4414
0.168118	5.97305	1.4415
0.168688	5.97676	1.4416
0.16926	5.98049	1.4417
0.169835	5.98423	1.4418
0.170413	5.98798	1.4419
0.170994	5.99175	1.442
0.171578	5.99553	1.4421
0.172165	5.99933	1.4422
0.172755	6.00314	1.4423
0.173348	6.00697	1.4424
0.173944	6.01081	1.4425
0.174543	6.01466	1.4426
0.175146	6.01853	1.4427
0.175751	6.02242	1.4428
0.17636	6.02632	1.4429
0.176972	6.03024	1.443
0.177587	6.03417	1.4431
0.178205	6.03812	1.4432
0.178826	6.04208	1.4433
0.179451	6.04606	1.4434
0.180079	6.05005	1.4435
0.18071	6.05406	1.4436
0.181345	6.05809	1.4437
0.181983	6.06213	1.4438
0.182624	6.06619	1.4439
0.183269	6.07027	1.444
0.183917	6.07436	1.4441
0.184569	6.07847	1.4442
0.185224	6.0826	1.4443
0.185883	6.08674	1.4444
0.186545	6.0909	1.4445
0.187211	6.09508	1.4446
0.18788	6.09927	1.4447
0.188553	6.10348	1.4448
0.189229	6.10771	1.4449
0.189909	6.11196	1.445
0.190593	6.11622	1.4451
0.191281	6.1205	1.4452
0.191972	6.1248	1.4453
0.192667	6.12912	1.4454
0.193366	6.13346	1.4455
0.194069	6.13781	1.4456
0.194775	6.14218	1.4457
0.195486	6.14658	1.4458
0.1962	6.15099	1.4459
0.196918	6.15542	1.446
0.19764	6.15987	1.4461
0.198367	6.16433	1.4462
0.199097	6.16882	1.4463
0.199831	6.17333	1.4464
0.200569	6.17785	1.4465
0.201312	6.1824	1.4466
0.202058	6.18697	1.4467
0.202809	6.19155	1.4468
0.203564	6.19616	1.4469
0.204323	6.20078	1.447
0.205086	6.20543	1.4471
0.205854	6.2101	1.4472
0.206626	6.21479	1.4473
0.207402	6.2195	1.4474
0.208183	6.22423	1.4475
0.208968	6.22898	1.4476
0.209758	6.23375	1.4477
0.210552	6.23854	1.4478
0.211351	6.24336	1.4479
0.212154	6.2482	1.448
0.212962	6.25306	1.4481
0.213774	6.25794	1.4482
0.214591	6.26284	1.4483
0.215413	6.26777	1.4484
0.216239	6.27272	1.4485
0.217071	6.27769	1.4486
0.217907	6.28269	1.4487
0.218748	6.28771	1.4488
0.219594	6.29275	1.4489
0.220444	6.29781	1.449
0.2213	6.3029	1.4491
0.222161	6.30801	1.4492
0.223026	6.31315	1.4493
0.223897	6.31831	1.4494
0.224773	6.3235	1.4495
0.225654	6.32871	1.4496
0.226541	6.33394	1.4497
0.227432	6.3392	1.4498
0.228329	6.34449	1.4499
0.229231	6.3498	1.45
0.230138	6.35513	1.4501
0.231051	6.36049	1.4502
0.231969	6.36588	1.4503
0.232893	6.37129	1.4504
0.233823	6.37673	1.4505
0.234757	6.3822	1.4506
0.235698	6.38769	1.4507
0.236644	6.39321	1.4508
0.237596	6.39876	1.4509
0.238554	6.40433	1.451
0.239517	6.40994	1.4511
0.240486	6.41556	1.4512
0.241462	6.42122	1.4513
0.242443	6.42691	1.4514
0.24343	6.43262	1.4515
0.244423	6.43836	1.4516
0.245422	6.44414	1.4517
0.246428	6.44994	1.4518
0.247439	6.45577	1.4519
0.248457	6.46163	1.452
0.249481	6.46751	1.4521
0.250512	6.47343	1.4522
0.251549	6.47938	1.4523
0.252592	6.48536	1.4524
0.253642	6.49137	1.4525
0.254698	6.49741	1.4526
0.255761	6.50349	1.4527
0.256831	6.50959	1.4528
0.257907	6.51573	1.4529
0.25899	6.52189	1.453
0.26008	6.52809	1.4531
0.261177	6.53433	1.4532
0.262281	6.54059	1.4533
0.263392	6.54689	1.4534
0.26451	6.55322	1.4535
0.265635	6.55959	1.4536
0.266767	6.56598	1.4537
0.267907	6.57242	1.4538
0.269054	6.57888	1.4539
0.270208	6.58539	1.454
0.271369	6.59192	1.4541
0.272538	6.59849	1.4542
0.273715	6.6051	1.4543
0.2749	6.61175	1.4544
0.276092	6.61842	1.4545
0.277291	6.62514	1.4546
0.278499	6.63189	1.4547
0.279714	6.63868	1.4548
0.280938	6.64551	1.4549
0.282169	6.65237	1.455
0.283409	6.65928	1.4551
0.284657	6.66622	1.4552
0.285913	6.6732	1.4553
0.287177	6.68022	1.4554
0.28845	6.68727	1.4555
0.289731	6.69437	1.4556
0.291021	6.70151	1.4557
0.29232	6.70869	1.4558
0.293627	6.71591	1.4559
0.294943	6.72317	1.456
0.296267	6.73047	1.4561
0.297601	6.73781	1.4562
0.298944	6.74519	1.4563
0.300296	6.75262	1.4564
0.301657	6.76009	1.4565
0.303027	6.76761	1.4566
0.304406	6.77516	1.4567
0.305795	6.78276	1.4568
0.307194	6.79041	1.4569
0.308602	6.7981	1.457
0.31002	6.80584	1.4571
0.311447	6.81362	1.4572
0.312885	6.82145	1.4573
0.314332	6.82932	1.4574
0.31579	6.83724	1.4575
0.317257	6.84521	1.4576
0.318735	6.85323	1.4577
0.320223	6.86129	1.4578
0.321722	6.86941	1.4579
0.323231	6.87757	1.458
0.324751	6.88578	1.4581
0.326281	6.89405	1.4582
0.327823	6.90236	1.4583
0.329375	6.91073	1.4584
0.330938	6.91914	1.4585
0.332513	6.92761	1.4586
0.334098	6.93613	1.4587
0.335695	6.94471	1.4588
0.337304	6.95333	1.4589
0.338924	6.96202	1.459
0.340555	6.97075	1.4591
0.342199	6.97955	1.4592
0.343854	6.98839	1.4593
0.345521	6.9973	1.4594
0.347201	7.00626	1.4595
0.348893	7.01528	1.4596
0.350597	7.02435	1.4597
0.352313	7.03349	1.4598
0.354042	7.04269	1.4599
0.355784	7.05194	1.46
0.357539	7.06126	1.4601
0.359307	7.07063	1.4602
0.361088	7.08007	1.4603
0.362882	7.08957	1.4604
0.364689	7.09914	1.4605
0.36651	7.10876	1.4606
0.368345	7.11845	1.4607
0.370193	7.12821	1.4608
0.372055	7.13804	1.4609
0.373932	7.14792	1.461
0.375822	7.15788	1.4611
0.377727	7.16791	1.4612
0.379646	7.178	1.4613
0.38158	7.18816	1.4614
0.383529	7.1984	1.4615
0.385493	7.2087	1.4616
0.387471	7.21908	1.4617
0.389465	7.22953	1.4618
0.391474	7.24005	1.4619
0.393499	7.25065	1.462
0.39554	7.26132	1.4621
0.397596	7.27207	1.4622
0.399669	7.28289	1.4623
0.401757	7.29379	1.4624
0.403862	7.30477	1.4625
0.405984	7.31583	1.4626
0.408122	7.32697	1.4627
0.410277	7.3382	1.4628
0.412449	7.3495	1.4629
0.414638	7.36089	1.463
0.416845	7.37236	1.4631
0.419069	7.38392	1.4632
0.421312	7.39557	1.4633
0.423572	7.4073	1.4634
0.42585	7.41912	1.4635
0.428147	7.43103	1.4636
0.430462	7.44303	1.4637
0.432796	7.45512	1.4638
0.435149	7.46731	1.4639
0.437521	7.47959	1.464
0.439912	7.49196	1.4641
0.442323	7.50443	1.4642
0.444754	7.517	1.4643
0.447205	7.52967	1.4644
0.449676	7.54244	1.4645
0.452167	7.55531	1.4646
0.454679	7.56828	1.4647
0.457212	7.58136	1.4648
0.459766	7.59454	1.4649
0.462342	7.60783	1.465
0.464939	7.62123	1.4651
0.467558	7.63473	1.4652
0.470199	7.64835	1.4653
0.472862	7.66208	1.4654
0.475548	7.67593	1.4655
0.478257	7.68989	1.4656
0.480989	7.70397	1.4657
0.483744	7.71816	1.4658
0.486523	7.73248	1.4659
0.489326	7.74692	1.466
0.492153	7.76149	1.4661
0.495004	7.77618	1.4662
0.49788	7.79099	1.4663
0.500781	7.80594	1.4664
0.503708	7.82102	1.4665
0.50666	7.83622	1.4666
0.509637	7.85157	1.4667
0.512641	7.86705	1.4668
0.515672	7.88267	1.4669
0.518729	7.89843	1.467
0.521814	7.91433	1.4671
0.524926	7.93038	1.4672
0.528065	7.94657	1.4673
0.531233	7.96292	1.4674
0.534429	7.97941	1.4675
0.537654	7.99606	1.4676
0.540908	8.01286	1.4677
0.544191	8.02982	1.4678
0.547505	8.04694	1.4679
0.550848	8.06422	1.468
0.554222	8.08167	1.4681
0.557627	8.09929	1.4682
0.561063	8.11708	1.4683
0.564531	8.13503	1.4684
0.568031	8.15317	1.4685
0.571563	8.17148	1.4686
0.575128	8.18997	1.4687
0.578726	8.20865	1.4688
0.582358	8.22752	1.4689
0.586024	8.24657	1.469
0.589725	8.26581	1.4691
0.59346	8.28525	1.4692
0.597231	8.30489	1.4693
0.601037	8.32474	1.4694
0.60488	8.34478	1.4695
0.60876	8.36503	1.4696
0.612677	8.3855	1.4697
0.616631	8.40618	1.4698
0.620623	8.42708	1.4699
0.624655	8.4482	1.47
0.628725	8.46954	1.4701
0.632835	8.49112	1.4702
0.636984	8.51293	1.4703
0.641175	8.53497	1.4704
0.645407	8.55726	1.4705
0.64968	8.57978	1.4706
0.653996	8.60256	1.4707
0.658354	8.62559	1.4708
0.662756	8.64888	1.4709
0.667202	8.67243	1.471
0.671692	8.69624	1.4711
0.676228	8.72032	1.4712
0.680809	8.74468	1.4713
0.685436	8.76931	1.4714
0.690111	8.79423	1.4715
0.694832	8.81944	1.4716
0.699603	8.84494	1.4717
0.704422	8.87074	1.4718
0.70929	8.89684	1.4719
0.714209	8.92325	1.472
0.719178	8.94998	1.4721
0.7242	8.97702	1.4722
0.729273	9.00439	1.4723
0.734399	9.03208	1.4724
0.73958	9.06012	1.4725
0.744814	9.08849	1.4726
0.750104	9.11721	1.4727
0.75545	9.14628	1.4728
0.760853	9.17572	1.4729
0.766313	9.20551	1.473
0.771832	9.23568	1.4731
0.77741	9.26623	1.4732
0.783048	9.29716	1.4733
0.788747	9.32848	1.4734
0.794508	9.36019	1.4735
0.800331	9.39231	1.4736
0.806218	9.42485	1.4737
0.81217	9.4578	1.4738
0.818187	9.49117	1.4739
0.82427	9.52498	1.474
0.830421	9.55923	1.4741
0.83664	9.59392	1.4742
0.842929	9.62907	1.4743
0.849288	9.66468	1.4744
